student_id,3444_1,3444_2,3444_3,3444_4,3444_5,3445_1,3445_2,3445_3,3445_4,3445_5,3446_1,3446_2,3446_3,3446_4,3446_5,3447_1,3447_2,3447_3,3447_4,3447_5,3448_1,3448_2,3448_3,3448_4,3448_5,3449_1,3449_2,3449_3,3449_4,3449_5,3450_1,3450_2,3450_3,3450_4,3450_5,3451_1,3451_2,3451_3,3451_4,3451_5,3452_1,3452_2,3452_3,3452_4,3452_5,3453_1,3453_2,3453_3,3453_4,3453_5,3454_1,3454_2,3454_3,3454_4,3454_5,3455_1,3455_2,3455_3,3455_4,3455_5,3456_1,3456_2,3456_3,3456_4,3456_5,3457_1,3457_2,3457_3,3457_4,3457_5,3458_1,3458_2,3458_3,3458_4,3458_5,3459_1,3459_2,3459_3,3459_4,3459_5,3460_1,3460_2,3460_3,3460_4,3460_5,3461_1,3461_2,3461_3,3461_4,3461_5,3462_1,3462_2,3462_3,3462_4,3462_5,3463_1,3463_2,3463_3,3463_4,3463_5,3464_1,3464_2,3464_3,3464_4,3464_5,3465_1,3465_2,3465_3,3465_4,3465_5
I104289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.663238511,0.315053291,-0.536797784,1.412324186,,,,,,,-3.234674552,0.060436345,1.368157793,1.526514807,1.048369318,0.851400568,0.266637934,0.328226206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I104293,0.110979601,0.453013798,0.050233778,,,,,0.00839949,-0.176188958,-1.390119757,0.660744512,0.961424665,0.752201403,0.827515571,-0.474935589,0.618314558,0.93864991,0.378669594,-0.305781962,-1.661756298,0.806756415,0.635759883,0.147463232,0.334078139,-1.408487828,0.740325724,0.31083245,1.01976818,1.34819148,,0.88444448,0.861322097,1.077401973,0.597453193,0.225768971,-0.288473411,0.454935058,0.398946611,,,,0.86340191,-0.062713299,-0.605276311,,0.576655747,-0.406698383,,0.576578469,,0.744148954,0.346517275,0.732523337,0.207688709,-0.129022592,,0.775511084,1.252516849,0.851281837,,0.567674882,0.880362911,1.29506656,-0.04159059,1.417447224,,0.653852609,1.210906554,0.473623709,,0.851400568,,-0.023167301,,,0.85361783,1.00351133,1.22058064,-0.760820639,,0.668730734,0.865061717,0.137639376,0.118397104,0.187976336,,0.934582658,-0.887350849,0.929280315,-1.001358038,,0.79156054,-0.254764781,-0.331918853,-0.781182427,,0.637317418,0.730706689,0.343968253,-0.319355755,,0.717452525,1.260733858,1.031533504,-1.47755702,,,0.463869552,0.012143676,-0.832184977
I104327,,0.891186991,,,,,,-2.783616975,,-1.390119757,,0.961424665,1.228861348,1.787561773,,,,,,-1.661756298,0.915573538,0.915401859,,,1.188091765,,,1.01976818,,,0.88444448,-0.533902322,,1.305933696,,,0.838156361,,,,,,,,,0.834278363,0.957492155,-0.867385254,,,,1.107304868,1.406256896,1.756581385,,0.663238511,0.775511084,0.457265901,,,0.567674882,0.880362911,1.29506656,1.364589314,,0.879285111,1.247268873,1.721973079,1.526514807,,,1.10437049,-0.023167301,,1.426354713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I104330,,0.891186991,,,,,,-2.783616975,,-1.390119757,,-1.327692936,0.323207452,1.787561773,-1.424982282,,,,1.154531676,-1.661756298,0.915573538,0.915401859,-2.180183023,1.345493184,-0.75934293,,,1.01976818,,,0.88444448,0.512515992,1.077401973,0.538413151,,,0.838156361,-0.825804733,,,,0.86340191,-0.583560444,,,0.834278363,0.275396886,0.173813766,-2.274584994,,,0.794039388,0.935712823,1.340675018,-0.129022592,0.663238511,0.775511084,0.818743604,-1.953929909,-1.187862797,0.567674882,0.880362911,0.563767756,1.364589314,1.417447224,0.879285111,1.247268873,1.064887547,1.098777798,,,1.10437049,0.177628988,1.310051931,1.426354713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I1047,,0.891186991,-0.445746722,,,,,-0.689604626,,,,,0.096793978,-0.029668537,,,0.93864991,,,,0.915573538,0.915401859,-0.531433593,,,0.740325724,0.862105101,1.01976818,,,0.88444448,,1.077401973,,,0.783262828,0.838156361,,,,0.917436139,,,,,0.834278363,0.957492155,0.574274928,-1.104876907,,-0.133820553,0.726911071,0.754734334,0.259318465,1.29071921,0.663238511,0.775511084,1.252516849,,,0.567674882,,0.198118355,,,0.879285111,1.247268873,-1.727725965,,,0.851400568,1.10437049,1.382406727,,,,,,,,0.668730734,0.989389318,0.604713205,-1.855153781,,,0.934582658,,,,,,,,,,0.637317418,0.420296989,-0.539790003,,,0.989583051,-0.646865751,,,,,1.15368925,,
I104715,,-0.131217125,1.042194778,,,,0.631208503,-0.313756256,-0.176188958,,-0.658203555,0.219008146,0.521319242,0.47511766,-0.438395331,0.618314558,0.035684911,-0.363852102,0.047767655,-1.661756298,0.915573538,0.353061711,0.646244572,0.1992228,-0.254452453,0.187324003,0.340630971,0.224537133,0.828446595,,-0.299197939,0.194897257,-0.325970138,-0.009815809,,0.783262828,-0.037778046,0.888847149,-0.538361379,,-0.143506693,0.078454633,-0.192925085,,,0.50006524,0.174459021,0.312640302,0.088702774,-0.93036636,0.744148954,0.172507347,0.58456053,0.559789595,0.213673705,0.121845802,0.056949147,0.218134497,-0.065543465,-0.289488588,0.091056817,0.337505632,-0.03281811,0.248573518,-0.018548586,0.193625167,0.260714334,0.50443224,0.434420317,-0.81217179,0.58462555,0.607410499,-0.023167301,-0.192272488,1.426354713,,1.00351133,0.335222282,-0.250801985,,,0.989389318,1.284093319,0.661838652,2.677377287,0.842672577,0.121565214,0.671462684,-0.264568956,,,-3.030859414,1.035768813,1.231859042,,,-1.807177541,0.932257431,0.479931062,1.451678072,,0.672097437,1.455386879,-0.294006712,,,,-0.087986206,1.010186254,
I1048,,0.891186991,-0.445746722,,,,,-0.689604626,,,,,0.096793978,-0.029668537,,,0.93864991,,,,,0.915401859,,,,,0.862105101,,,,0.88444448,,,,,0.783262828,,,,,,,,,,0.834278363,0.957492155,1.215012786,,,0.744148954,-0.667866182,1.406256896,,,0.663238511,0.775511084,1.252516849,,,0.567674882,,,,,0.879285111,1.247268873,,,,0.851400568,1.10437049,,,,,,,,,0.668730734,0.989389318,0.604713205,-1.855153781,,,0.934582658,,,,,,,,,,0.637317418,0.420296989,-0.539790003,,,0.989583051,-0.646865751,,,,,1.15368925,,
I104850,,-3.198429475,,,,,0.208916916,-1.946012035,,,,,0.581965708,-1.846898847,,-0.045889709,0.344151215,1.015116763,-2.350221055,,0.915573538,-1.943160561,,,,0.740325724,,,,,0.123531497,,-0.279191068,0.28257297,,-0.645718824,,,,,,,,,,0.319033132,-1.770888922,1.215012786,,,-3.64569858,-3.153105652,-0.518696129,-1.986575916,-1.548764394,,0.775511084,1.252516849,,,,,,,,,,,,,,,,,,0.85361783,,,,,-0.527983968,-0.222804792,,,,-0.470688733,,,,,,,,,,,,,,,,,-2.048367504,,,,,,,
I105114,,,,,,,,,,,,,,,,,,,,,-3.5459285,-0.513879351,,,,0.740325724,0.862105101,,,,-0.256924995,-1.564221893,1.077401973,,,,0.181205556,,,,,0.86340191,,,,0.508860322,-0.133860276,-0.569899819,,,-0.196532661,-0.137620284,-0.005375322,,,0.663238511,-0.295320993,0.139165522,,,-1.291135572,-0.623435555,0.297840919,,,-0.492034777,-1.110357907,-0.577826284,-1.89538126,,0.851400568,-0.762864725,0.142194349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I105415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.663238511,0.775511084,1.252516849,,,0.567674882,,,,,,,0.736344781,1.526514807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.754636003,,,,,,,
I105499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.663238511,0.775511084,,,,0.567674882,,1.29506656,,,-2.411882619,,,,,-1.038255808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I10550,0.669326667,-1.153621242,1.042194778,,,,,,-1.775868823,,,,-1.035273392,-0.635411974,,,0.93864991,1.015116763,1.154531676,,0.915573538,0.915401859,-0.531433593,-1.520182777,,,,,,,0.88444448,0.30323233,-0.957487588,,,0.783262828,0.838156361,-0.825804733,,,,,-0.062713299,,,0.834278363,-3.407917568,-0.867385254,-2.274584994,,-1.01179006,-0.772288009,-1.199833353,-0.114997265,,0.663238511,0.775511084,0.298215711,0.290239488,-1.187862797,0.567674882,0.880362911,0.746592457,-0.142032011,,0.879285111,0.416486103,0.900616164,0.210400935,,0.851400568,-2.037126595,-0.491691977,-0.299581375,,,,,,,0.668730734,-0.222804792,-1.161675093,,,,,0.922884221,,,,,,,,,0.637317418,1.157520026,,,,0.03712621,-0.296490313,,,,,-0.225950146,1.010186254,
I105533,,,,,,,,,,,,,-1.601307077,,,0.618314558,-0.250347479,1.015116763,,,0.915573538,-3.372441771,,,,-4.513190622,,,,,,-0.294720993,1.077401973,,,-1.09227559,-1.461171456,,,,,0.86340191,,,,-1.373915486,-0.457223959,-1.00621179,1.234539268,,-0.18986116,-0.904555655,-0.457097632,,,-0.069897449,-0.145404502,-0.728343214,-0.842027467,,,0.129713372,0.090128635,,,0.291576588,0.060436345,0.955373292,,,,-0.571094622,-0.725954315,,,,,,,,0.668730734,-0.465243615,-0.244511939,-1.855153781,,,,,,,,,,,,,0.637317418,-0.685537567,-2.375287919,,,0.989583051,-0.880449376,-1.950931982,,,,1.15368925,,
I10557,,,,,,,,-2.783616975,-1.775868823,-1.390119757,,0.961424665,0.532204505,-0.029668537,,,-3.222840951,-1.212448327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.630889036,,,-3.859387123,-0.754047025,-1.855153781,,,,,,,,,,,,,,-0.109582069,-2.375287919,,,,-1.659061462,,,,,-1.211406858,-1.983941478,
I105818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034426038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I105819,-0.633483154,-0.224162954,0.12653847,,,,-0.823351406,-0.629775702,-0.270287773,,0.660744512,-0.911489736,-0.822406023,-0.125312238,,0.618314558,-0.043924321,-0.766935309,-0.216893306,,-1.197769533,-0.733768768,-1.165567989,,,,0.511295232,-0.040539883,,,-0.256924995,-0.533902322,-0.152996366,-0.536115611,,0.39354056,0.667835782,0.507813397,-1.881981741,,,-0.117782186,-1.293806552,,,-1.347936735,-0.735985755,0.162372019,-0.714974211,,0.195418012,-0.209757524,0.119706014,0.875838491,,-1.096287792,0.129674179,0.007776235,1.412324186,,0.567674882,-0.657732713,-0.32148869,-0.289739984,,-0.187297024,-0.102753128,-0.577826284,-0.710878775,,0.397883038,0.655585192,0.53906231,,,-0.60887773,-0.044620587,0.03425888,-1.270839292,,,-0.689033296,-0.207228884,-0.596657565,,0.842672577,-0.974240906,-0.121482165,-0.264568956,,-0.109441566,-0.355165446,-0.469853714,-0.853178152,,,-0.992345888,-0.464370656,-0.906889586,,,-0.43910221,0.360463634,,,,,,,
I106487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.909214681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I106500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.834278363,0.048031796,-1.214451594,1.234539268,,,,,,,0.663238511,-1.066320088,0.298215711,-1.953929909,,-0.671532087,0.880362911,-0.167531047,-0.04159059,,0.291576588,0.208790411,-0.468312028,0.548830216,,0.851400568,-0.418779612,-0.601933077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I106550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.753749279,,,,,,,,,,,,,,,,,,,,,,,,,
I106735,,,,,,,,,,,,,,,,,,,,,,0.200761254,1.117315838,,,,,,,,0.88444448,-0.868756182,,,,,-0.694728851,,,,,0.078454633,,,,0.834278363,-0.861428563,,,,0.345071905,,,-0.738856816,-0.412970952,0.663238511,-4.749982431,,,,0.567674882,,-1.630128654,,,0.879285111,,-2.302675806,,,,-0.571094622,-1.428741329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I106779,,,,1.574394267,1.588966675,,,,,,,,,,,,,,,0.927307789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.022704421,,,,,,,,,1.412324186,,,,,1.364589314,1.417447224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I106807,0.669326667,-0.79277273,0.298224028,1.574394267,,,-1.198721705,0.566802784,1.423490908,1.932254078,0.660744512,-0.869869416,-0.085797533,0.489540123,2.850227839,,-0.341808817,0.124090727,1.154531676,0.927307789,0.915573538,-0.156559049,1.117315838,1.345493184,1.188091765,0.740325724,0.862105101,1.01976818,,,0.42789669,0.135805399,-0.279191068,1.305933696,1.64069748,-1.36020965,0.838156361,0.888847149,,,,-1.098966281,0.978980992,,,0.061410516,0.461422869,0.322556483,1.234539268,,0.744148954,-0.921462046,-0.287701766,1.756581385,1.29071921,0.663238511,0.775511084,1.252516849,1.412324186,,0.567674882,-1.217040213,0.198118355,0.192772728,,,1.247268873,1.064887547,1.526514807,,-0.660324533,-0.291850437,0.328226206,,,,-1.05164929,-0.084157992,1.109247759,,0.668730734,0.267231124,0.146526616,1.605710815,2.677377287,,-1.199588132,0.922884221,0.929280315,1.655620329,-0.414662606,0.79156054,-0.623488665,1.231859042,1.545585208,,0.637317418,-0.351215492,0.771279937,1.451678072,,0.672097437,-0.880449376,0.258301711,,,,-0.225950146,1.010186254,
I106814,-0.533267014,-0.942089356,-0.102375607,,,,-0.973499526,-0.320073035,-0.3216144,,0.05199925,-1.59182189,-1.37320395,-0.538493024,,-0.488692554,-0.609011981,-1.329688595,-1.7660956,,-1.315177481,-1.228519956,-0.201683706,,,-0.573053362,-0.791712853,-1.252320527,0.395325858,,-0.383743826,-1.136639271,-0.783068483,,,-2.431945889,-0.598923525,0.361261954,,,-1.867538794,-0.880925371,-0.192925085,,,-0.904674293,-1.669837771,-0.576297356,-0.654989181,,0.012507698,-0.799360334,-0.897526884,-1.050786591,,-0.744382531,-0.174183114,-0.876308765,-1.557900015,,,-1.356867088,-1.538716304,-1.069183596,,,-1.684905609,-1.490445079,-0.184433227,,0.851400568,-1.172076673,-0.917623501,-1.909214681,,-0.539235084,-1.686880755,-1.442052643,-0.760820639,,-1.32579377,-1.121254545,-0.573452311,-0.98388717,-1.169878728,-0.470688733,-1.606096854,-0.121482165,0.033893362,,-2.856430931,0.154490548,-1.816989658,-0.555315696,,,0.637317418,-1.545631111,-2.375287919,,,0.03712621,-1.347616628,-0.294006712,,,-2.022599587,-2.467864165,-0.985898901,
I106868,,0.891186991,,,,,,,-0.176188958,,,-1.327692936,0.7760344,1.787561773,,,0.93864991,-3.440013416,,,,,1.117315838,,,,0.862105101,,,,,1.140366981,1.077401973,,,,0.838156361,,,,,,0.978980992,,,,0.957492155,1.215012786,,,,1.107304868,1.406256896,1.756581385,,,0.775511084,-1.133235994,1.412324186,,,,,,,,1.247268873,0.188773504,,,,0.057204795,-0.725954315,,,,,1.22058064,,,,-0.626869496,1.284093319,,,,-1.504469674,,,,,,1.035768813,,,,,1.157520026,-2.375287919,,,0.989583051,-2.048367504,,,,,1.15368925,1.010186254,
I106965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.867385254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I107057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.957492155,1.215012786,-0.520022863,,,1.107304868,1.406256896,0.82079206,,,0.775511084,-0.337985047,,,,0.880362911,1.29506656,-2.150860446,,,,-0.249283518,0.67104079,,,-0.9899609,,1.310051931,,-0.110664957,0.108522027,-0.845255528,,,0.668730734,0.181259911,-1.773117197,,,0.842672577,0.324819575,-3.602703453,,,0.806221556,-0.164044448,-0.900031578,,,,,,,,,0.989583051,,,,,,,,
I107209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.157520026,,,,,,,,,,,,
I107369,,,,,-0.172880982,,,,0.712522079,0.328349468,,0.762370961,0.892300778,0.697223587,0.750124621,,0.819750171,0.564597981,0.776177688,0.00675167,,,0.817543214,1.084977188,0.715986384,,0.862105101,,0.568574153,,,1.140366981,0.263446148,0.840769729,,,,-1.605191952,-0.049772156,,,,,1.068751928,,,0.775600083,0.647086048,0.40343089,-0.66190538,,-0.345107809,0.974124584,1.140618791,0.350370743,0.663238511,0.426532546,1.08798217,0.570760662,1.170369501,0.567674882,0.880362911,1.020829509,0.375869069,0.244033505,,,1.283916058,0.93027534,0.801706671,0.851400568,,,,,,,0.704121598,0.40797211,,,,0.672651216,0.661838652,-0.208064725,,,,,0.061433308,,,0.067868617,,,,,,,,,,,,,,,,,
I107454,,,,,,,,,,,,,,,,,-0.101722806,1.015116763,,-0.367224254,,-1.228519956,-0.024126075,0.270864699,-0.110198032,,-0.424197752,-0.888786334,,,0.88444448,,0.032458685,0.209475775,-1.189159538,,,0.521421745,-0.202456288,,,-0.444843551,-1.030000855,,,0.834278363,,1.215012786,-0.520022863,,,-2.886829994,-0.798209856,-0.834835208,-0.838893493,-0.21652464,0.775511084,0.88547795,1.412324186,1.507259829,,,0.198118355,0.427136045,0.391735931,,,1.721973079,1.1843252,1.048369318,,,0.820177115,1.310051931,0.899271297,,,0.187662556,0.641730659,,,,-1.773117197,1.133774733,0.112539943,,,0.545751915,0.033893362,-0.337113447,,,,0.05902562,,,,1.157520026,,,,,1.455386879,,,,,-0.915769844,,
I107978,,,,,,,,,,,,,,,-0.259015886,,,,,,0.509982444,,,,,0.501529526,,,,,0.469401034,,,,,,,,,,,,,,,,,,,,,,,,-0.903427211,0.343324638,,,0.647266437,,,,,,,,,,0.126648234,,,,,,,,,,,,,,0.728236862,,-0.820128182,,,,,,,,,,,,,,0.127663785,,,-0.742156659,,,,,,,,
I108015,,,,,,,,,,,,,,,-0.259015886,,,,,,0.509982444,,,,,0.501529526,,,,,0.469401034,,,,,,,,,,,,,,,,,,,,,,,,-0.903427211,0.343324638,,,0.647266437,,,,,,,,,,0.126648234,,,,,,,,,,,,,,0.728236862,,-0.820128182,,,,,,,,,,,,,,0.127663785,,,-0.742156659,,,,,,,,
I108063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.855814094,-0.329587619,0.656078638,1.412324186,,-0.464997592,0.880362911,0.746592457,0.778681021,,-0.149204805,-0.310448821,1.262013207,0.67104079,,0.851400568,0.057204795,1.382406727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I108123,0.669326667,0.209584247,0.050233778,,,,-0.973499526,0.262219169,0.378802016,-0.393407607,,-0.183134136,0.096793978,0.273203181,-0.356179752,,-0.844846174,0.512118194,0.297814342,,0.915573538,0.915401859,0.292941123,-0.445554292,,-1.886432449,0.862105101,0.565350439,-1.510405385,,,0.135805399,0.48182454,0.468638556,,,-0.311507548,0.603071835,0.637306439,,,,,,,,-0.255121657,0.303963644,-0.520022863,,0.744148954,-1.022900392,0.386744738,0.708497341,,,0.524352287,0.854891375,1.106301087,0.159698516,-1.497670066,-0.263675157,0.856287278,0.537424665,,0.879285111,1.247268873,0.269468218,0.986215428,,-0.660324533,0.505990093,0.177628988,0.319508358,,,-0.846133228,-0.156643472,0.3612204,,,-0.088116558,0.324968452,0.819150679,2.677377287,0.842672577,0.934582658,0.922884221,-0.264568956,,,,1.035768813,,,,0.637317418,-0.194055542,,,,,,0.120224606,,,,-0.915769844,0.58245372,
I108485,,,,,,,,,,,,-1.709212537,-0.280561812,,,,-0.98203818,,,,-0.523620668,-2.382939395,0.018149551,,,-0.427122353,-0.424197752,,,,-1.174496534,-1.31263223,0.059957192,,,-1.453404105,-1.461171456,0.888847149,1.477069166,,-0.010888839,0.209279179,-0.583560444,,,-0.462145123,-0.530715705,-0.242665842,1.234539268,,-0.072566866,-0.467846909,-1.199833353,0.633634195,1.29071921,0.042229228,0.512392345,-0.69946275,-0.270802861,,-1.062860604,0.281104876,-0.898829851,0.778681021,,-1.084195637,0.060436345,0.066117538,0.793251364,,-0.768304897,-0.799567137,1.382406727,0.666198609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I108759,0.017921757,-0.378004326,-0.23318365,,,,-0.447981107,0.07185441,0.212922361,,-1.317677589,-0.472721302,-0.400469259,0.979903857,,-1.706400378,-0.430954678,-0.644637618,-0.288601802,,-0.199801971,-0.841911104,-0.404606713,0.526728624,,-0.472024202,-0.102622039,-0.363242337,1.34819148,,-0.637381487,-0.31251134,0.027136393,0.538413151,,0.247394709,-0.906161293,-0.711494607,0.670896948,,-0.939213816,-0.444843551,0.353964418,,,-0.484749429,-0.810191359,-0.083105472,-0.018719397,,-0.579773318,-0.271964725,-0.339033847,0.508862285,0.47943818,-1.316228579,-0.341343988,0.186542174,0.739073367,,-1.048682034,-0.812278207,0.060999829,0.51235907,,0.193625167,-0.241870054,0.289311181,0.766093458,1.048369318,0.21858541,-0.223742099,-0.116872236,0.971181762,,-1.534130023,0.751287072,-0.615718176,1.109247759,,-0.562175817,-0.450841308,-0.329434453,0.032590544,,-1.258705519,0.121565214,,,,,0.79156054,-1.545298375,,,,-1.399761714,-0.344230605,1.295707914,,,-0.643200104,0.053885126,1.362918558,,,,-1.211406858,1.010186254,
I108813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215012786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I108814,,,,0.061597708,,,,1.404407723,,,,,-1.035273392,1.787561773,0.712622778,,0.93864991,,1.154531676,-1.661756298,0.915573538,0.915401859,1.117315838,1.345493184,,0.740325724,0.862105101,,,,0.88444448,,,,-1.189159538,0.783262828,,0.888847149,,,,,,,,,,,1.234539268,,,,-0.586635648,0.055146248,-0.129022592,0.663238511,,,1.412324186,,,,1.29506656,1.364589314,,,1.247268873,-2.877625647,0.385882784,,0.851400568,,1.382406727,,,,,,-2.630889036,,0.668730734,0.989389318,-0.346418956,0.032590544,0.112539943,,,-1.339909616,-2.652267498,,,,1.035768813,1.231859042,,,0.637317418,,1.295707914,,,0.989583051,,,,,,,1.010186254,
I108971,,,,,,,,,,,,0.961424665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.637317418,0.245206517,0.072042636,,,0.227617578,1.379218306,,,,,1.15368925,-1.983941478,
I108992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.382406727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I109407,,-0.189089056,-0.039944495,,,,,-0.25750684,-0.914502741,,,-0.277796894,-0.028240329,-0.938283692,,,-0.844846174,0.002587177,,,-0.869027277,-0.389594028,1.117315838,,,0.740325724,0.862105101,0.530395228,,,-0.256924995,-0.287167898,-0.434230273,,,-1.36020965,0.374725948,-0.825804733,-0.269637306,,-2.795863772,0.022386971,-0.583560444,,,0.834278363,0.448194354,0.195062726,0.213703119,,0.744148954,0.095457369,-0.293884097,-1.518681253,-1.548764394,0.076729743,0.524984929,0.252155928,,,0.567674882,0.084425315,-0.140645062,-0.284249954,,0.505288778,-0.304192926,0.223159246,0.235233272,,-0.954642694,-0.072377582,-0.352517673,-0.012146856,,,1.00351133,0.187662556,,,,0.181259911,-0.754047025,-1.855153781,,0.842672577,0.934582658,-1.339909616,,,,,,-0.331918853,,,,-0.616422907,-0.539790003,,,-0.91533063,,,,,,0.636324477,,
I109439,,,,,,,,-0.071946307,,,,,0.096793978,-0.756560661,,,,,,,,,,-0.928852817,,0.458257732,,,,,,,,,-0.552990131,,,,,,,,,,,,,,,,0.606966218,,,-0.087063256,,0.363744672,,,,,,,,0.925158094,,,,0.359955981,,,,,,,,,,,,,,-0.071280529,,,-0.437068059,,,,,,,,,,,,,,,,,,,,,,,,,
I109455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.577826284,-1.89538126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I109486,,,,,,,,,,,,-3.616810538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.653517416,0.078689051,,,,-0.527983968,-3.166704774,-0.980507063,0.032590544,,-0.470688733,0.934582658,-2.094174228,,,-2.856430931,,-1.545298375,,,,-0.381222148,-0.685537567,-1.151622641,,,-1.550301857,-2.048367504,,,,0.337099931,0.049977733,,
I109693,,0.891186991,,-1.451198851,,,1.053500089,1.404407723,,0.824796133,,0.198385465,0.047573657,-0.938283692,,0.618314558,0.033977983,0.124090727,-1.181970145,,-0.571593808,0.558081556,-1.238040492,-0.087344796,,0.740325724,-0.85296537,-1.365924963,,,0.028417374,-0.084708119,-0.174837757,,,-0.121758885,-0.576814603,-0.635287857,,,0.917436139,0.86340191,-0.409944729,,,0.319033132,0.125985541,-0.364737451,-1.397303928,,-0.440413079,-0.196902434,-0.231236477,-0.665461574,-1.548764394,0.482774275,0.048472463,-0.574868308,-0.831845211,,0.567674882,-0.302787569,-0.223784801,-0.979043859,,-0.85772008,-1.002767796,-0.616156273,-0.754749238,-1.418257151,0.635439839,0.046627364,-0.513183935,,-0.330590005,,1.00351133,-0.432088294,-2.630889036,,,-0.129559092,-0.198190567,-1.855153781,,,0.237710563,0.922884221,,,,0.79156054,0.261448656,0.189340445,,,,,,,,0.989583051,1.455386879,,,,,,,
I110286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88444448,-0.868756182,,,,,,,,,,0.078454633,,,,0.834278363,,,,,-0.133820553,,,,-0.412970952,,,,,,0.567674882,,,,,0.879285111,,-1.957705902,,,,-0.571094622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I110530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.189785614,-0.990521222,,,,-1.217311485,-0.694728851,,,,,,,,,-0.551553639,-0.975111108,-0.173252574,,,-0.863400847,-1.380844719,-0.408698813,,,-0.744382531,-0.367694471,-3.518988837,,,-0.671532087,0.705579317,-3.092726261,,,0.022210181,-0.669922135,-0.577826284,-1.89538126,-1.911582445,-0.179321091,-0.315515198,-0.023167301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
